date,country,arrivals,arrivals_male,arrivals_female
2023-11-01,SAU,7249,3960,3289
2023-12-01,SAU,3570,2093,1477
2024-01-01,SAU,6373,3544,2829
2024-02-01,SAU,4617,2627,1990
2024-03-01,SAU,1139,758,381
2024-04-01,SAU,2636,1560,1076
2024-05-01,SAU,4224,2618,1606
2024-06-01,SAU,11461,6171,5290
2020-01-01,SDN,1519,891,628
2020-02-01,SDN,1099,729,370
2020-03-01,SDN,375,235,140
2020-04-01,SDN,0,0,0
2020-05-01,SDN,0,0,0
2020-06-01,SDN,0,0,0
2020-07-01,SDN,2,2,0
2020-08-01,SDN,13,11,2
2020-09-01,SDN,26,20,6
2020-10-01,SDN,28,21,7
2020-11-01,SDN,5,4,1
2020-12-01,SDN,7,6,1
2021-01-01,SDN,23,21,2
2021-02-01,SDN,32,17,15
2021-03-01,SDN,59,40,19
2021-04-01,SDN,67,40,27
2021-05-01,SDN,47,36,11
2021-06-01,SDN,30,23,7
2021-07-01,SDN,23,17,6
2021-08-01,SDN,33,22,11
2021-09-01,SDN,36,28,8
2021-10-01,SDN,93,61,32
2021-11-01,SDN,103,77,26
2021-12-01,SDN,146,95,51
2022-01-01,SDN,143,104,39
2022-02-01,SDN,184,134,50
2022-03-01,SDN,219,133,86
2022-04-01,SDN,299,204,95
2022-05-01,SDN,668,408,260
2022-06-01,SDN,634,356,278
2022-07-01,SDN,914,464,450
2022-08-01,SDN,1014,556,458
2022-09-01,SDN,874,529,345
2022-10-01,SDN,815,490,325
2022-11-01,SDN,801,481,320
2022-12-01,SDN,850,475,375
2023-01-01,SDN,1111,629,482
2023-02-01,SDN,937,544,393
2023-03-01,SDN,948,582,366
2023-04-01,SDN,467,267,200
2023-05-01,SDN,445,281,164
2023-06-01,SDN,867,486,381
2023-07-01,SDN,1238,658,580
2023-08-01,SDN,1480,794,686
2023-09-01,SDN,1066,594,472
2023-10-01,SDN,1244,752,492
2023-11-01,SDN,1533,848,685
2023-12-01,SDN,1368,753,615
2024-01-01,SDN,1483,816,667
2024-02-01,SDN,1110,623,487
2024-03-01,SDN,888,573,315
2024-04-01,SDN,855,523,332
2024-05-01,SDN,835,495,340
2024-06-01,SDN,1533,858,675
2020-01-01,SEN,71,54,17
2020-02-01,SEN,64,48,16
2020-03-01,SEN,25,23,2
2020-04-01,SEN,0,0,0
2020-05-01,SEN,0,0,0
2020-06-01,SEN,0,0,0
2020-07-01,SEN,2,1,1
2020-08-01,SEN,5,3,2
2020-09-01,SEN,5,3,2
2020-10-01,SEN,1,0,1
2020-11-01,SEN,2,1,1
2020-12-01,SEN,1,0,1
2021-01-01,SEN,2,1,1
2021-02-01,SEN,4,4,0
2021-03-01,SEN,3,2,1
2021-04-01,SEN,2,2,0
2021-05-01,SEN,2,1,1
2021-06-01,SEN,3,1,2
2021-07-01,SEN,9,4,5
2021-08-01,SEN,15,11,4
2021-09-01,SEN,0,0,0
2021-10-01,SEN,3,1,2
2021-11-01,SEN,3,0,3
2021-12-01,SEN,4,2,2
2022-01-01,SEN,2,2,0
2022-02-01,SEN,3,3,0
2022-03-01,SEN,11,7,4
2022-04-01,SEN,6,2,4
2022-05-01,SEN,37,26,11
2022-06-01,SEN,18,14,4
2022-07-01,SEN,17,15,2
2022-08-01,SEN,28,18,10
2022-09-01,SEN,28,18,10
2022-10-01,SEN,44,32,12
2022-11-01,SEN,20,14,6
2022-12-01,SEN,15,10,5
2023-01-01,SEN,24,17,7
2023-02-01,SEN,30,15,15
2023-03-01,SEN,51,37,14
2023-04-01,SEN,80,65,15
2023-05-01,SEN,94,70,24
2023-06-01,SEN,47,38,9
2023-07-01,SEN,65,43,22
2023-08-01,SEN,145,80,65
2023-09-01,SEN,156,124,32
2023-10-01,SEN,55,42,13
2023-11-01,SEN,96,79,17
2023-12-01,SEN,51,34,17
2024-01-01,SEN,71,54,17
2024-02-01,SEN,80,57,23
2024-03-01,SEN,49,35,14
2024-04-01,SEN,84,52,32
2024-05-01,SEN,104,75,29
2024-06-01,SEN,62,45,17
2020-01-01,SGP,1265034,733237,531797
2020-02-01,SGP,920277,577036,343241
2020-03-01,SGP,588391,363236,225155
2020-04-01,SGP,97,75,22
2020-05-01,SGP,80,63,17
2020-06-01,SGP,150,119,31
2020-07-01,SGP,350,240,110
2020-08-01,SGP,514,417,97
2020-09-01,SGP,881,735,146
2020-10-01,SGP,861,721,140
2020-11-01,SGP,740,592,148
2020-12-01,SGP,446,335,111
2021-01-01,SGP,439,328,111
2021-02-01,SGP,391,303,88
2021-03-01,SGP,493,394,99
2021-04-01,SGP,442,343,99
2021-05-01,SGP,273,221,52
2021-06-01,SGP,167,123,44
2021-07-01,SGP,195,136,59
2021-08-01,SGP,208,151,57
2021-09-01,SGP,236,180,56
2021-10-01,SGP,388,283,105
2021-11-01,SGP,1036,640,396
2021-12-01,SGP,13424,7455,5969
2022-01-01,SGP,7584,4144,3440
2022-02-01,SGP,6892,4080,2812
2022-03-01,SGP,16345,9241,7104
2022-04-01,SGP,411851,259314,152537
2022-05-01,SGP,650065,403762,246303
2022-06-01,SGP,851285,500544,350741
2022-07-01,SGP,980310,581370,398940
2022-08-01,SGP,974331,577496,396835
2022-09-01,SGP,1067137,612032,455105
2022-10-01,SGP,1063726,608881,454845
2022-11-01,SGP,1092183,620862,471321
2022-12-01,SGP,1267322,688246,579076
2023-01-01,SGP,1060844,604926,455918
2023-02-01,SGP,939633,548480,391153
2023-03-01,SGP,1140473,646867,493606
2023-04-01,SGP,1041826,596528,445298
2023-05-01,SGP,1119412,649811,469601
2023-06-01,SGP,1318183,730304,587879
2023-07-01,SGP,1295067,733633,561434
2023-08-01,SGP,1276080,733526,542554
2023-09-01,SGP,1399698,788225,611473
2023-10-01,SGP,1355821,777933,577888
2023-11-01,SGP,1383199,777039,606160
2023-12-01,SGP,1555476,846167,709309
2024-01-01,SGP,941748,542321,399427
2024-02-01,SGP,1146125,654363,491762
2024-03-01,SGP,1626552,898209,728343
2024-04-01,SGP,1379469,793363,586106
2024-05-01,SGP,1527065,865048,662017
2024-06-01,SGP,1805492,991348,814144
2020-01-01,SGS,0,0,0
2020-02-01,SGS,0,0,0
2020-03-01,SGS,0,0,0
2020-04-01,SGS,0,0,0
2020-05-01,SGS,0,0,0
2020-06-01,SGS,0,0,0
2020-07-01,SGS,0,0,0
2020-08-01,SGS,0,0,0
2020-09-01,SGS,0,0,0
2020-10-01,SGS,0,0,0
2020-11-01,SGS,0,0,0
2020-12-01,SGS,0,0,0
2021-01-01,SGS,0,0,0
2021-02-01,SGS,1,1,0
2021-03-01,SGS,0,0,0
2021-04-01,SGS,0,0,0
2021-05-01,SGS,0,0,0
2021-06-01,SGS,0,0,0
2021-07-01,SGS,0,0,0
2021-08-01,SGS,0,0,0
2021-09-01,SGS,0,0,0
2021-10-01,SGS,0,0,0
2021-11-01,SGS,0,0,0
2021-12-01,SGS,0,0,0
2022-01-01,SGS,0,0,0
2022-02-01,SGS,0,0,0
2022-03-01,SGS,0,0,0
2022-04-01,SGS,0,0,0
2022-05-01,SGS,0,0,0
2022-06-01,SGS,2,2,0
2022-07-01,SGS,1,1,0
2022-08-01,SGS,1,1,0
2022-09-01,SGS,0,0,0
2022-10-01,SGS,0,0,0
2022-11-01,SGS,0,0,0
2022-12-01,SGS,0,0,0
2023-01-01,SGS,0,0,0
2023-02-01,SGS,0,0,0
2023-03-01,SGS,0,0,0
2023-04-01,SGS,1,0,1
2023-05-01,SGS,0,0,0
2023-06-01,SGS,0,0,0
2023-07-01,SGS,0,0,0
2023-08-01,SGS,0,0,0
2023-09-01,SGS,0,0,0
2023-10-01,SGS,0,0,0
2023-11-01,SGS,1,0,1
2023-12-01,SGS,0,0,0
2024-01-01,SGS,0,0,0
2024-02-01,SGS,0,0,0
2024-03-01,SGS,0,0,0
2024-04-01,SGS,0,0,0
2024-05-01,SGS,0,0,0
2024-06-01,SGS,0,0,0
2020-01-01,SHN,0,0,0
2020-02-01,SHN,0,0,0
2020-03-01,SHN,0,0,0
2020-04-01,SHN,0,0,0
2020-05-01,SHN,0,0,0
2020-06-01,SHN,0,0,0
2020-07-01,SHN,0,0,0
2020-08-01,SHN,0,0,0
2020-09-01,SHN,0,0,0
2020-10-01,SHN,0,0,0
2020-11-01,SHN,0,0,0
2020-12-01,SHN,0,0,0
2021-01-01,SHN,0,0,0
2021-02-01,SHN,0,0,0
2021-03-01,SHN,0,0,0
2021-04-01,SHN,0,0,0
2021-05-01,SHN,0,0,0
2021-06-01,SHN,0,0,0
2021-07-01,SHN,0,0,0
2021-08-01,SHN,0,0,0
2021-09-01,SHN,0,0,0
2021-10-01,SHN,0,0,0
2021-11-01,SHN,0,0,0
2021-12-01,SHN,0,0,0
2022-01-01,SHN,0,0,0
2022-02-01,SHN,0,0,0
2022-03-01,SHN,0,0,0
2022-04-01,SHN,0,0,0
2022-05-01,SHN,0,0,0
2022-06-01,SHN,0,0,0
2022-07-01,SHN,0,0,0
2022-08-01,SHN,0,0,0
2022-09-01,SHN,0,0,0
2022-10-01,SHN,0,0,0
2022-11-01,SHN,0,0,0
2022-12-01,SHN,0,0,0
2023-01-01,SHN,0,0,0
2023-02-01,SHN,0,0,0
2023-03-01,SHN,0,0,0
2023-04-01,SHN,1,1,0
2023-05-01,SHN,0,0,0
2023-06-01,SHN,0,0,0
2023-07-01,SHN,0,0,0
2023-08-01,SHN,0,0,0
2023-09-01,SHN,0,0,0
2023-10-01,SHN,0,0,0
2023-11-01,SHN,0,0,0
2023-12-01,SHN,0,0,0
2024-01-01,SHN,1,1,0
2024-02-01,SHN,0,0,0
2024-03-01,SHN,0,0,0
2024-04-01,SHN,0,0,0
2024-05-01,SHN,0,0,0
2024-06-01,SHN,0,0,0
2020-01-01,SLB,35,15,20
2020-02-01,SLB,8,4,4
2020-03-01,SLB,2,2,0
2020-04-01,SLB,0,0,0
2020-05-01,SLB,0,0,0
2020-06-01,SLB,0,0,0
2020-07-01,SLB,0,0,0
2020-08-01,SLB,0,0,0
2020-09-01,SLB,0,0,0
2020-10-01,SLB,0,0,0
2020-11-01,SLB,0,0,0
2020-12-01,SLB,0,0,0
2021-01-01,SLB,0,0,0
2021-02-01,SLB,0,0,0
2021-03-01,SLB,0,0,0
2021-04-01,SLB,0,0,0
2021-05-01,SLB,0,0,0
2021-06-01,SLB,0,0,0
2021-07-01,SLB,0,0,0
2021-08-01,SLB,0,0,0
2021-09-01,SLB,0,0,0
2021-10-01,SLB,0,0,0
2021-11-01,SLB,0,0,0
2021-12-01,SLB,2,2,0
2022-01-01,SLB,0,0,0
2022-02-01,SLB,0,0,0
2022-03-01,SLB,2,0,2
2022-04-01,SLB,1,0,1
2022-05-01,SLB,0,0,0
2022-06-01,SLB,6,5,1
2022-07-01,SLB,7,4,3
2022-08-01,SLB,14,7,7
2022-09-01,SLB,4,4,0
2022-10-01,SLB,10,8,2
2022-11-01,SLB,20,10,10
2022-12-01,SLB,9,7,2
2023-01-01,SLB,19,2,17
2023-02-01,SLB,2,1,1
2023-03-01,SLB,9,3,6
2023-04-01,SLB,14,4,10
2023-05-01,SLB,19,4,15
2023-06-01,SLB,32,31,1
2023-07-01,SLB,7,3,4
2023-08-01,SLB,7,6,1
2023-09-01,SLB,7,6,1
2023-10-01,SLB,8,4,4
2023-11-01,SLB,72,40,32
2023-12-01,SLB,11,6,5
2024-01-01,SLB,11,5,6
2024-02-01,SLB,20,9,11
2024-03-01,SLB,32,11,21
2024-04-01,SLB,19,9,10
2024-05-01,SLB,24,14,10
2024-06-01,SLB,26,9,17
2020-01-01,SLE,54,34,20
2020-02-01,SLE,43,30,13
2020-03-01,SLE,25,15,10
2020-04-01,SLE,0,0,0
2020-05-01,SLE,0,0,0
2020-06-01,SLE,0,0,0
2020-07-01,SLE,0,0,0
2020-08-01,SLE,0,0,0
2020-09-01,SLE,0,0,0
2020-10-01,SLE,0,0,0
2020-11-01,SLE,0,0,0
2020-12-01,SLE,0,0,0
2021-01-01,SLE,1,1,0
2021-02-01,SLE,0,0,0
2021-03-01,SLE,5,0,5
2021-04-01,SLE,2,2,0
2021-05-01,SLE,3,3,0
2021-06-01,SLE,0,0,0
2021-07-01,SLE,3,3,0
2021-08-01,SLE,0,0,0
2021-09-01,SLE,1,1,0
2021-10-01,SLE,3,1,2
2021-11-01,SLE,3,2,1
2021-12-01,SLE,0,0,0
2022-01-01,SLE,2,2,0
2022-02-01,SLE,5,3,2
2022-03-01,SLE,1,1,0
2022-04-01,SLE,9,5,4
2022-05-01,SLE,7,6,1
2022-06-01,SLE,15,10,5
2022-07-01,SLE,15,13,2
2022-08-01,SLE,16,8,8
2022-09-01,SLE,7,5,2
2022-10-01,SLE,21,14,7
2022-11-01,SLE,25,20,5
2022-12-01,SLE,13,11,2
2023-01-01,SLE,24,15,9
2023-02-01,SLE,23,12,11
2023-03-01,SLE,26,20,6
2023-04-01,SLE,13,12,1
2023-05-01,SLE,12,9,3
2023-06-01,SLE,9,4,5
2023-07-01,SLE,33,15,18
2023-08-01,SLE,19,15,4
2023-09-01,SLE,33,25,8
2023-10-01,SLE,25,16,9
2023-11-01,SLE,46,28,18
2023-12-01,SLE,32,22,10
2024-01-01,SLE,26,14,12
2024-02-01,SLE,20,17,3
2024-03-01,SLE,30,26,4
2024-04-01,SLE,12,7,5
2024-05-01,SLE,38,19,19
2024-06-01,SLE,39,21,18
2020-01-01,SLV,24,9,15
2020-02-01,SLV,22,9,13
2020-03-01,SLV,7,5,2
2020-04-01,SLV,0,0,0
2020-05-01,SLV,0,0,0
2020-06-01,SLV,0,0,0
2020-07-01,SLV,0,0,0
2020-08-01,SLV,0,0,0
2020-09-01,SLV,1,0,1
2020-10-01,SLV,0,0,0
2020-11-01,SLV,0,0,0
2020-12-01,SLV,0,0,0
2021-01-01,SLV,0,0,0
2021-02-01,SLV,0,0,0
2021-03-01,SLV,1,1,0
2021-04-01,SLV,0,0,0
2021-05-01,SLV,0,0,0
2021-06-01,SLV,1,0,1
2021-07-01,SLV,0,0,0
2021-08-01,SLV,0,0,0
2021-09-01,SLV,0,0,0
2021-10-01,SLV,0,0,0
2021-11-01,SLV,0,0,0
2021-12-01,SLV,0,0,0
2022-01-01,SLV,0,0,0
2022-02-01,SLV,1,0,1
2022-03-01,SLV,0,0,0
2022-04-01,SLV,1,1,0
2022-05-01,SLV,6,1,5
2022-06-01,SLV,5,3,2
2022-07-01,SLV,1,1,0
2022-08-01,SLV,14,8,6
2022-09-01,SLV,7,5,2
2022-10-01,SLV,12,6,6
2022-11-01,SLV,21,12,9
2022-12-01,SLV,14,10,4
2023-01-01,SLV,10,5,5
2023-02-01,SLV,17,9,8
2023-03-01,SLV,18,11,7
2023-04-01,SLV,27,17,10
2023-05-01,SLV,30,18,12
2023-06-01,SLV,20,14,6
2023-07-01,SLV,22,11,11
2023-08-01,SLV,23,7,16
2023-09-01,SLV,33,20,13
2023-10-01,SLV,21,10,11
2023-11-01,SLV,14,7,7
2023-12-01,SLV,15,8,7
2024-01-01,SLV,46,19,27
2024-02-01,SLV,21,15,6
2024-03-01,SLV,16,11,5
2024-04-01,SLV,16,11,5
2024-05-01,SLV,15,8,7
2024-06-01,SLV,17,7,10
2020-01-01,SMR,3,2,1
2020-02-01,SMR,4,3,1
2020-03-01,SMR,1,1,0
2020-04-01,SMR,0,0,0
2020-05-01,SMR,0,0,0
2020-06-01,SMR,0,0,0
2020-07-01,SMR,0,0,0
2020-08-01,SMR,0,0,0
2020-09-01,SMR,0,0,0
2020-10-01,SMR,0,0,0
2020-11-01,SMR,0,0,0
2020-12-01,SMR,0,0,0
2021-01-01,SMR,1,1,0
2021-02-01,SMR,0,0,0
2021-03-01,SMR,0,0,0
2021-04-01,SMR,0,0,0
2021-05-01,SMR,0,0,0
2021-06-01,SMR,0,0,0
2021-07-01,SMR,0,0,0
2021-08-01,SMR,0,0,0
2021-09-01,SMR,0,0,0
2021-10-01,SMR,0,0,0
2021-11-01,SMR,0,0,0
2021-12-01,SMR,0,0,0
2022-01-01,SMR,1,1,0
2022-02-01,SMR,2,2,0
2022-03-01,SMR,0,0,0
2022-04-01,SMR,0,0,0
2022-05-01,SMR,1,1,0
2022-06-01,SMR,0,0,0
2022-07-01,SMR,0,0,0
2022-08-01,SMR,2,1,1
2022-09-01,SMR,0,0,0
2022-10-01,SMR,2,2,0
2022-11-01,SMR,0,0,0
2022-12-01,SMR,0,0,0
2023-01-01,SMR,2,2,0
2023-02-01,SMR,4,4,0
2023-03-01,SMR,1,1,0
2023-04-01,SMR,9,2,7
2023-05-01,SMR,3,2,1
2023-06-01,SMR,1,1,0
2023-07-01,SMR,4,3,1
2023-08-01,SMR,4,2,2
2023-09-01,SMR,0,0,0
2023-10-01,SMR,1,1,0
2023-11-01,SMR,4,4,0
2023-12-01,SMR,4,0,4
2024-01-01,SMR,5,5,0
2024-02-01,SMR,6,4,2
2024-03-01,SMR,5,3,2
2024-04-01,SMR,7,5,2
2024-05-01,SMR,3,2,1
2024-06-01,SMR,1,1,0
2020-01-01,SOM,352,202,150
2020-02-01,SOM,357,245,112
2020-03-01,SOM,153,98,55
2020-04-01,SOM,0,0,0
2020-05-01,SOM,0,0,0
2020-06-01,SOM,0,0,0
2020-07-01,SOM,0,0,0
2020-08-01,SOM,2,2,0
2020-09-01,SOM,6,4,2
2020-10-01,SOM,2,2,0
2020-11-01,SOM,1,0,1
2020-12-01,SOM,3,2,1
2021-01-01,SOM,3,2,1
2021-02-01,SOM,15,12,3
2021-03-01,SOM,36,26,10
2021-04-01,SOM,48,38,10
2021-05-01,SOM,16,11,5
2021-06-01,SOM,9,5,4
2021-07-01,SOM,10,9,1
2021-08-01,SOM,19,9,10
2021-09-01,SOM,45,41,4
2021-10-01,SOM,78,63,15
2021-11-01,SOM,43,33,10
2021-12-01,SOM,80,51,29
2022-01-01,SOM,77,52,25
2022-02-01,SOM,54,31,23
2022-03-01,SOM,94,70,24
2022-04-01,SOM,121,84,37
2022-05-01,SOM,132,80,52
2022-06-01,SOM,138,81,57
2022-07-01,SOM,123,60,63
2022-08-01,SOM,200,120,80
2022-09-01,SOM,235,148,87
2022-10-01,SOM,265,174,91
2022-11-01,SOM,248,157,91
2022-12-01,SOM,174,117,57
2023-01-01,SOM,253,154,99
2023-02-01,SOM,216,133,83
2023-03-01,SOM,251,163,88
2023-04-01,SOM,162,99,63
2023-05-01,SOM,227,137,90
2023-06-01,SOM,171,100,71
2023-07-01,SOM,181,108,73
2023-08-01,SOM,248,139,109
2023-09-01,SOM,251,162,89
2023-10-01,SOM,268,168,100
2023-11-01,SOM,306,187,119
2023-12-01,SOM,202,123,79
2024-01-01,SOM,242,121,121
2024-02-01,SOM,269,149,120
2024-03-01,SOM,230,135,95
2024-04-01,SOM,201,108,93
2024-05-01,SOM,208,116,92
2024-06-01,SOM,232,144,88
2020-01-01,SPM,0,0,0
2020-02-01,SPM,0,0,0
2020-03-01,SPM,0,0,0
2020-04-01,SPM,0,0,0
2020-05-01,SPM,0,0,0
2020-06-01,SPM,0,0,0
2020-07-01,SPM,0,0,0
2020-08-01,SPM,0,0,0
2020-09-01,SPM,0,0,0
2020-10-01,SPM,0,0,0
2020-11-01,SPM,0,0,0
2020-12-01,SPM,0,0,0
2021-01-01,SPM,0,0,0
2021-02-01,SPM,0,0,0
2021-03-01,SPM,0,0,0
2021-04-01,SPM,0,0,0
2021-05-01,SPM,0,0,0
2021-06-01,SPM,0,0,0
2021-07-01,SPM,0,0,0
2021-08-01,SPM,0,0,0
2021-09-01,SPM,0,0,0
2021-10-01,SPM,0,0,0
2021-11-01,SPM,0,0,0
2021-12-01,SPM,0,0,0
2022-01-01,SPM,0,0,0
2022-02-01,SPM,0,0,0
2022-03-01,SPM,0,0,0
2022-04-01,SPM,0,0,0
2022-05-01,SPM,0,0,0
2022-06-01,SPM,0,0,0
2022-07-01,SPM,0,0,0
2022-08-01,SPM,0,0,0
2022-09-01,SPM,0,0,0
2022-10-01,SPM,0,0,0
2022-11-01,SPM,0,0,0
2022-12-01,SPM,0,0,0
2023-01-01,SPM,0,0,0
2023-02-01,SPM,0,0,0
2023-03-01,SPM,0,0,0
2023-04-01,SPM,0,0,0
2023-05-01,SPM,0,0,0
2023-06-01,SPM,0,0,0
2023-07-01,SPM,0,0,0
2023-08-01,SPM,0,0,0
2023-09-01,SPM,0,0,0
2023-10-01,SPM,0,0,0
2023-11-01,SPM,0,0,0
2023-12-01,SPM,0,0,0
2024-01-01,SPM,1,0,1
2024-02-01,SPM,0,0,0
2024-03-01,SPM,0,0,0
2024-04-01,SPM,0,0,0
2024-05-01,SPM,0,0,0
2024-06-01,SPM,0,0,0
2020-01-01,SRB,191,107,84
2020-02-01,SRB,115,68,47
2020-03-01,SRB,37,23,14
2020-04-01,SRB,0,0,0
2020-05-01,SRB,0,0,0
2020-06-01,SRB,0,0,0
2020-07-01,SRB,1,0,1
2020-08-01,SRB,3,1,2
2020-09-01,SRB,0,0,0
2020-10-01,SRB,6,3,3
2020-11-01,SRB,1,1,0
2020-12-01,SRB,0,0,0
2021-01-01,SRB,3,2,1
2021-02-01,SRB,3,2,1
2021-03-01,SRB,1,1,0
2021-04-01,SRB,2,1,1
2021-05-01,SRB,4,4,0
2021-06-01,SRB,0,0,0
2021-07-01,SRB,1,0,1
2021-08-01,SRB,6,3,3
2021-09-01,SRB,0,0,0
2021-10-01,SRB,3,2,1
2021-11-01,SRB,6,4,2
2021-12-01,SRB,5,5,0
2022-01-01,SRB,4,3,1
2022-02-01,SRB,5,3,2
2022-03-01,SRB,14,11,3
2022-04-01,SRB,14,6,8
2022-05-01,SRB,28,17,11
2022-06-01,SRB,31,20,11
2022-07-01,SRB,40,26,14
2022-08-01,SRB,38,21,17
2022-09-01,SRB,62,43,19
2022-10-01,SRB,73,37,36
2022-11-01,SRB,65,42,23
2022-12-01,SRB,80,47,33
2023-01-01,SRB,67,43,24
2023-02-01,SRB,77,41,36
2023-03-01,SRB,86,55,31
2023-04-01,SRB,104,51,53
2023-05-01,SRB,48,28,20
2023-06-01,SRB,52,28,24
2023-07-01,SRB,85,47,38
2023-08-01,SRB,100,53,47
2023-09-01,SRB,108,56,52
2023-10-01,SRB,128,72,56
2023-11-01,SRB,110,56,54
2023-12-01,SRB,144,76,68
2024-01-01,SRB,208,98,110
2024-02-01,SRB,221,114,107
2024-03-01,SRB,153,81,72
2024-04-01,SRB,113,70,43
2024-05-01,SRB,193,93,100
2024-06-01,SRB,107,55,52
2020-01-01,SSD,34,25,9
2020-02-01,SSD,14,11,3
2020-03-01,SSD,11,8,3
2020-04-01,SSD,0,0,0
2020-05-01,SSD,0,0,0
2020-06-01,SSD,0,0,0
2020-07-01,SSD,0,0,0
2020-08-01,SSD,0,0,0
2020-09-01,SSD,1,0,1
2020-10-01,SSD,0,0,0
2020-11-01,SSD,0,0,0
2020-12-01,SSD,0,0,0
2021-01-01,SSD,1,0,1
2021-02-01,SSD,0,0,0
2021-03-01,SSD,13,11,2
2021-04-01,SSD,4,3,1
2021-05-01,SSD,5,4,1
2021-06-01,SSD,2,1,1
2021-07-01,SSD,2,2,0
2021-08-01,SSD,3,3,0
2021-09-01,SSD,0,0,0
2021-10-01,SSD,5,4,1
2021-11-01,SSD,1,1,0
2021-12-01,SSD,2,1,1
2022-01-01,SSD,8,8,0
2022-02-01,SSD,2,1,1
2022-03-01,SSD,7,1,6
2022-04-01,SSD,23,13,10
2022-05-01,SSD,19,16,3
2022-06-01,SSD,10,6,4
2022-07-01,SSD,16,13,3
2022-08-01,SSD,17,17,0
2022-09-01,SSD,48,35,13
2022-10-01,SSD,45,37,8
2022-11-01,SSD,31,19,12
2022-12-01,SSD,32,29,3
2023-01-01,SSD,47,33,14
2023-02-01,SSD,25,15,10
2023-03-01,SSD,39,21,18
2023-04-01,SSD,22,12,10
2023-05-01,SSD,22,15,7
2023-06-01,SSD,14,9,5
2023-07-01,SSD,28,15,13
2023-08-01,SSD,70,45,25
2023-09-01,SSD,34,22,12
2023-10-01,SSD,18,10,8
2023-11-01,SSD,35,22,13
2023-12-01,SSD,35,18,17
2024-01-01,SSD,46,33,13
2024-02-01,SSD,43,30,13
2024-03-01,SSD,31,19,12
2024-04-01,SSD,35,15,20
2024-05-01,SSD,34,17,17
2024-06-01,SSD,38,19,19
2020-01-01,STP,8,3,5
2020-02-01,STP,2,2,0
2020-03-01,STP,0,0,0
2020-04-01,STP,0,0,0
2020-05-01,STP,0,0,0
2020-06-01,STP,0,0,0
2020-07-01,STP,0,0,0
2020-08-01,STP,0,0,0
2020-09-01,STP,0,0,0
2020-10-01,STP,0,0,0
2020-11-01,STP,0,0,0
2020-12-01,STP,0,0,0
2021-01-01,STP,2,2,0
2021-02-01,STP,0,0,0
2021-03-01,STP,0,0,0
2021-04-01,STP,0,0,0
2021-05-01,STP,0,0,0
2021-06-01,STP,0,0,0
2021-07-01,STP,0,0,0
2021-08-01,STP,0,0,0
2021-09-01,STP,0,0,0
2021-10-01,STP,0,0,0
2021-11-01,STP,0,0,0
2021-12-01,STP,0,0,0
2022-01-01,STP,0,0,0
2022-02-01,STP,0,0,0
2022-03-01,STP,0,0,0
2022-04-01,STP,2,2,0
2022-05-01,STP,0,0,0
2022-06-01,STP,0,0,0
2022-07-01,STP,1,0,1
2022-08-01,STP,2,1,1
2022-09-01,STP,1,1,0
2022-10-01,STP,0,0,0
2022-11-01,STP,2,0,2
2022-12-01,STP,1,1,0
2023-01-01,STP,3,3,0
2023-02-01,STP,2,1,1
2023-03-01,STP,2,1,1
2023-04-01,STP,0,0,0
2023-05-01,STP,4,4,0
2023-06-01,STP,0,0,0
2023-07-01,STP,1,1,0
2023-08-01,STP,2,2,0
2023-09-01,STP,2,2,0
2023-10-01,STP,2,2,0
2023-11-01,STP,1,1,0
2023-12-01,STP,3,1,2
2024-01-01,STP,1,0,1
2024-02-01,STP,0,0,0
2024-03-01,STP,0,0,0
2024-04-01,STP,1,0,1
2024-05-01,STP,2,0,2
2024-06-01,STP,1,1,0
2020-01-01,SUR,15,9,6
2020-02-01,SUR,8,5,3
2020-03-01,SUR,9,5,4
2020-04-01,SUR,0,0,0
2020-05-01,SUR,0,0,0
2020-06-01,SUR,0,0,0
2020-07-01,SUR,0,0,0
2020-08-01,SUR,0,0,0
2020-09-01,SUR,0,0,0
2020-10-01,SUR,0,0,0
2020-11-01,SUR,0,0,0
2020-12-01,SUR,0,0,0
2021-01-01,SUR,0,0,0
2021-02-01,SUR,0,0,0
2021-03-01,SUR,0,0,0
2021-04-01,SUR,0,0,0
2021-05-01,SUR,0,0,0
2021-06-01,SUR,0,0,0
2021-07-01,SUR,0,0,0
2021-08-01,SUR,0,0,0
2021-09-01,SUR,0,0,0
2021-10-01,SUR,0,0,0
2021-11-01,SUR,0,0,0
2021-12-01,SUR,0,0,0
2022-01-01,SUR,0,0,0
2022-02-01,SUR,0,0,0
2022-03-01,SUR,0,0,0
2022-04-01,SUR,1,1,0
2022-05-01,SUR,3,0,3
2022-06-01,SUR,5,4,1
2022-07-01,SUR,5,3,2
2022-08-01,SUR,8,6,2
2022-09-01,SUR,8,6,2
2022-10-01,SUR,44,19,25
2022-11-01,SUR,14,9,5
2022-12-01,SUR,20,9,11
2023-01-01,SUR,11,7,4
2023-02-01,SUR,15,10,5
2023-03-01,SUR,16,10,6
2023-04-01,SUR,24,16,8
2023-05-01,SUR,37,19,18
2023-06-01,SUR,24,16,8
2023-07-01,SUR,28,20,8
2023-08-01,SUR,42,25,17
2023-09-01,SUR,83,41,42
2023-10-01,SUR,23,13,10
2023-11-01,SUR,20,14,6
2023-12-01,SUR,19,10,9
2024-01-01,SUR,14,11,3
2024-02-01,SUR,14,8,6
2024-03-01,SUR,23,19,4
2024-04-01,SUR,29,18,11
